Date4,Data4
1950-01-01T00:00:00Z,0.628362894058228
1951-01-01T00:00:00Z,0.633731782436371
1952-01-01T00:00:00Z,0.644851565361023
1953-01-01T00:00:00Z,0.644496023654938
1954-01-01T00:00:00Z,0.637051999568939
1955-01-01T00:00:00Z,0.626844048500061
1956-01-01T00:00:00Z,0.640427887439728
1957-01-01T00:00:00Z,0.638684749603272
1958-01-01T00:00:00Z,0.635847270488739
1959-01-01T00:00:00Z,0.629354357719421
1960-01-01T00:00:00Z,0.636741697788239
1961-01-01T00:00:00Z,0.633703410625458
1962-01-01T00:00:00Z,0.629107296466827
1963-01-01T00:00:00Z,0.626384675502777
1964-01-01T00:00:00Z,0.624378800392151
1965-01-01T00:00:00Z,0.619359791278839
1966-01-01T00:00:00Z,0.622894942760468
1967-01-01T00:00:00Z,0.630079448223114
1968-01-01T00:00:00Z,0.634225606918335
1969-01-01T00:00:00Z,0.643875300884247
1970-01-01T00:00:00Z,0.64898556470871
1971-01-01T00:00:00Z,0.63764888048172
1972-01-01T00:00:00Z,0.639445066452026
1973-01-01T00:00:00Z,0.640666723251343
1974-01-01T00:00:00Z,0.640968561172485
1975-01-01T00:00:00Z,0.625560820102692
1976-01-01T00:00:00Z,0.62158989906311
1977-01-01T00:00:00Z,0.621596157550812
1978-01-01T00:00:00Z,0.622295022010803
1979-01-01T00:00:00Z,0.62261962890625
1980-01-01T00:00:00Z,0.624348878860474
1981-01-01T00:00:00Z,0.614216029644013
1982-01-01T00:00:00Z,0.616743326187134
1983-01-01T00:00:00Z,0.603852272033691
1984-01-01T00:00:00Z,0.601951777935028
1985-01-01T00:00:00Z,0.60230153799057
1986-01-01T00:00:00Z,0.607737004756928
1987-01-01T00:00:00Z,0.615972578525543
1988-01-01T00:00:00Z,0.62066638469696
1989-01-01T00:00:00Z,0.611858665943146
1990-01-01T00:00:00Z,0.615197896957398
1991-01-01T00:00:00Z,0.615098834037781
1992-01-01T00:00:00Z,0.620048463344574
1993-01-01T00:00:00Z,0.614196300506592
1994-01-01T00:00:00Z,0.607954382896423
1995-01-01T00:00:00Z,0.607377409934998
1996-01-01T00:00:00Z,0.607116162776947
1997-01-01T00:00:00Z,0.609609842300415
1998-01-01T00:00:00Z,0.623013257980347
1999-01-01T00:00:00Z,0.625988662242889
2000-01-01T00:00:00Z,0.637073159217835
2001-01-01T00:00:00Z,0.640336573123932
2002-01-01T00:00:00Z,0.629616677761078
2003-01-01T00:00:00Z,0.621445715427399
2004-01-01T00:00:00Z,0.617115139961243
2005-01-01T00:00:00Z,0.605635344982147
2006-01-01T00:00:00Z,0.605510890483856
2007-01-01T00:00:00Z,0.604003727436066
2008-01-01T00:00:00Z,0.604088604450226
2009-01-01T00:00:00Z,0.59113609790802
2010-01-01T00:00:00Z,0.587999582290649
2011-01-01T00:00:00Z,0.592656254768372
2012-01-01T00:00:00Z,0.595092236995697
2013-01-01T00:00:00Z,0.593056976795197
2014-01-01T00:00:00Z,0.594270586967468
2015-01-01T00:00:00Z,0.595646262168884
2016-01-01T00:00:00Z,0.593772530555725
2017-01-01T00:00:00Z,0.596151113510132
2018-01-01T00:00:00Z,0.594325959682465
2019-01-01T00:00:00Z,0.597091138362885
